Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
77335,"$75,000 under $100,000",43,58,139,73,2655,361
77335,"$100,000 under $200,000",38,0,0,0,4141,764
77335,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77336,,5532,7681,13687,7036,286021,54616
77336,"$1 under $25,000",1963,242,510,161,4476,399
77336,"$25,000 under $50,000",1147,611,1159,432,20698,2016
77336,"$50,000 under $75,000",697,710,1333,503,27582,3316
77336,"$75,000 under $100,000",574,1107,2097,865,35113,4595
77336,"$100,000 under $200,000",910,3439,6195,2557,94435,16258
77336,"$200,000 or more",241,1572,2393,2518,103717,28032
,,,,,,,
77338,,15393,8522,18485,10162,329323,44539
77338,"$1 under $25,000",7012,723,1574,587,17235,1301
77338,"$25,000 under $50,000",4627,2578,5882,2824,81172,7284
77338,"$50,000 under $75,000",2092,2070,5017,2481,80385,9585
77338,"$75,000 under $100,000",895,1297,2790,1633,54001,7265
77338,"$100,000 under $200,000",688,1493,2761,2189,68587,11790
77338,"$200,000 or more",79,361,461,448,27943,7314
,,,,,,,
77339,,17784,29603,37951,29357,1075262,209257
77339,"$1 under $25,000",5217,1185,1488,620,14262,1218
77339,"$25,000 under $50,000",3809,2538,4183,1811,78740,8379
77339,"$50,000 under $75,000",2592,3793,5956,2613,106093,13698
77339,"$75,000 under $100,000",2073,4184,6483,3588,128085,17530
77339,"$100,000 under $200,000",3038,9509,12657,9964,323635,56861
77339,"$200,000 or more",1055,8394,7184,10761,424447,111571
,,,,,,,
77340,,9608,6121,8703,9594,270920,42954
77340,"$1 under $25,000",4588,296,459,293,12293,911
77340,"$25,000 under $50,000",2416,732,1207,1217,44158,4365
77340,"$50,000 under $75,000",974,848,1317,1116,39618,5027
77340,"$75,000 under $100,000",674,1035,1472,1493,41776,5686
77340,"$100,000 under $200,000",792,2328,3274,3498,81121,13933
77340,"$200,000 or more",164,882,974,1977,51954,13032
,,,,,,,
77345,,12165,42827,50289,40655,1401964,307418
77345,"$1 under $25,000",3137,721,938,278,7522,679
77345,"$25,000 under $50,000",1403,1667,2087,853,28341,3085
77345,"$50,000 under $75,000",1134,2524,3341,1551,45162,5638
77345,"$75,000 under $100,000",1084,3370,4335,2143,65170,8515
77345,"$100,000 under $200,000",3227,15847,20840,11178,356404,62567
77345,"$200,000 or more",2180,18698,18748,24652,899365,226934
,,,,,,,
77346,,24211,52043,80037,49263,1423820,258694
77346,"$1 under $25,000",6652,1683,2728,871,17604,1494
77346,"$25,000 under $50,000",4676,4897,8352,3335,89653,8806
77346,"$50,000 under $75,000",3584,7304,12556,5192,138002,16586
77346,"$75,000 under $100,000",3005,8089,13851,6178,180068,23645
77346,"$100,000 under $200,000",5053,20143,31274,16734,526022,90848
77346,"$200,000 or more",1241,9927,11276,16953,472471,117315
,,,,,,,
77351,,10917,5226,8417,8845,301394,48367
77351,"$1 under $25,000",5084,360,542,430,10159,909
77351,"$25,000 under $50,000",2730,701,1274,1101,46725,4640
77351,"$50,000 under $75,000",1385,802,1499,1238,53867,6544
77351,"$75,000 under $100,000",769,824,1339,1159,47302,6223
77351,"$100,000 under $200,000",751,1596,2843,2077,76435,13267
77351,"$200,000 or more",198,943,920,2840,66906,16784
,,,,,,,
77354,,13038,27834,47090,21382,797949,160421
77354,"$1 under $25,000",4474,1046,1715,403,10598,957
77354,"$25,000 under $50,000",2341,1606,3214,1038,41427,4115
77354,"$50,000 under $75,000",1619,2897,5303,1745,61925,7404
77354,"$75,000 under $100,000",1287,3487,6490,2037,76073,9974
77354,"$100,000 under $200,000",2356,10756,19141,7245,244226,42267
77354,"$200,000 or more",961,8042,11227,8914,363700,95704
,,,,,,,
77355,,10190,20804,32199,17775,616287,124883
77355,"$1 under $25,000",3536,648,1006,254,8073,722
77355,"$25,000 under $50,000",1933,1448,2674,938,34164,3426
77355,"$50,000 under $75,000",1350,2074,3853,1538,51259,6086
77355,"$75,000 under $100,000",1006,2624,4488,1779,59879,7751
77355,"$100,000 under $200,000",1681,7674,12654,5019,175599,30340
77355,"$200,000 or more",684,6336,7524,8247,287313,76558
,,,,,,,
77356,,12209,38321,48415,33172,1005458,213242
77356,"$1 under $25,000",3589,1963,2292,603,8806,801
77356,"$25,000 under $50,000",2155,2687,3734,1419,39054,4099
77356,"$50,000 under $75,000",1577,3615,5454,2043,61133,7695
77356,"$75,000 under $100,000",1363,4434,6105,2572,81574,10804
77356,"$100,000 under $200,000",2340,12473,17272,7499,242516,41923
77356,"$200,000 or more",1185,13149,13558,19036,572375,147920
,,,,,,,
77357,,8450,5296,9599,5518,236588,37553
77357,"$1 under $25,000",3829,274,546,183,7748,676
77357,"$25,000 under $50,000",2081,561,1053,467,34785,3391
77357,"$50,000 under $75,000",1062,838,1682,836,39989,4662
77357,"$75,000 under $100,000",643,877,1631,1036,38831,5039
77357,"$100,000 under $200,000",692,1948,3420,2116,70307,12075
77357,"$200,000 or more",143,798,1267,880,44928,11710
,,,,,,,
77358,,2136,1287,2755,1649,67582,10677
77358,"$1 under $25,000",875,122,215,69,2140,184
77358,"$25,000 under $50,000",575,173,340,272,10433,1028
77358,"$50,000 under $75,000",291,194,423,260,11864,1498
77358,"$75,000 under $100,000",185,211,582,347,11235,1489
77358,"$100,000 under $200,000",166,329,797,424,17212,2976
77358,"$200,000 or more",44,258,398,277,14698,3502
,,,,,,,
77359,,325,92,269,209,8573,1288
77359,"$1 under $25,000",156,0,0,0,406,35
77359,"$25,000 under $50,000",75,0,0,96,1270,130
77359,"$50,000 under $75,000",39,0,269,0,1576,190
77359,"$75,000 under $100,000",28,92,0,113,1800,239
77359,"$100,000 under $200,000",27,0,0,0,3521,694
77359,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77360,,2132,887,1492,862,49556,7487
77360,"$1 under $25,000",1044,64,155,68,2248,204
77360,"$25,000 under $50,000",544,169,294,135,9242,944
77360,"$50,000 under $75,000",269,129,191,170,10666,1333
77360,"$75,000 under $100,000",139,138,270,136,8537,1190
77360,"$100,000 under $200,000",111,228,582,353,11865,2170
77360,"$200,000 or more",25,159,0,0,6998,1646
,,,,,,,
77362,,2117,2378,4315,2626,89866,16537
77362,"$1 under $25,000",827,141,332,88,1973,179
77362,"$25,000 under $50,000",463,196,492,134,8507,859
77362,"$50,000 under $75,000",270,348,660,275,10402,1261
77362,"$75,000 under $100,000",222,362,811,448,13285,1715
77362,"$100,000 under $200,000",256,678,1167,661,25705,4367
77362,"$200,000 or more",79,653,853,1020,29994,8156
,,,,,,,
77363,,1280,605,1454,596,38308,6674
77363,"$1 under $25,000",611,51,212,0,1257,121
77363,"$25,000 under $50,000",309,56,159,106,5435,527
77363,"$50,000 under $75,000",160,62,176,74,6597,834
77363,"$75,000 under $100,000",74,73,217,0,4728,651
77363,"$100,000 under $200,000",126,363,690,416,20291,4541
77363,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77364,,1006,494,813,650,28360,4668
77364,"$1 under $25,000",465,35,0,0,865,80
77364,"$25,000 under $50,000",244,63,205,139,4472,486
77364,"$50,000 under $75,000",140,102,127,160,5672,747
77364,"$75,000 under $100,000",79,90,147,185,4908,688
77364,"$100,000 under $200,000",78,204,334,166,12443,2667
77364,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77365,,11808,14501,21905,12216,448790,77743
77365,"$1 under $25,000",4587,578,934,304,10417,878
77365,"$25,000 under $50,000",2819,1439,2565,918,48587,4723
77365,"$50,000 under $75,000",1608,1910,3147,1247,62414,7449
77365,"$75,000 under $100,000",1155,2574,3999,1918,69874,9334
77365,"$100,000 under $200,000",1310,5434,8283,3751,134972,23436
77365,"$200,000 or more",329,2566,2977,4078,122526,31923
,,,,,,,
77371,,2780,916,1762,1562,59209,8330
77371,"$1 under $25,000",1348,71,0,53,2678,246
77371,"$25,000 under $50,000",724,131,433,326,12257,1186
77371,"$50,000 under $75,000",377,150,345,319,14211,1643
77371,"$75,000 under $100,000",165,215,337,217,9728,1262
77371,"$100,000 under $200,000",166,349,647,647,20335,3993
77371,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77372,,4589,1134,3066,1934,112944,15653
77372,"$1 under $25,000",2063,95,214,73,4286,378
77372,"$25,000 under $50,000",1170,239,570,260,20851,2050
77372,"$50,000 under $75,000",640,165,652,357,24722,2909
77372,"$75,000 under $100,000",374,240,683,513,22693,2962
77372,"$100,000 under $200,000",315,395,947,731,31935,5342
77372,"$200,000 or more",27,0,0,0,8457,2012
,,,,,,,
77373,,25004,23440,42550,22394,809306,122589
77373,"$1 under $25,000",9172,1407,2496,700,25237,1996
77373,"$25,000 under $50,000",6561,4266,8261,3419,123546,11796
77373,"$50,000 under $75,000",4061,5536,10543,4401,160267,19819
77373,"$75,000 under $100,000",2451,4346,8065,3999,149447,20214
77373,"$100,000 under $200,000",2424,6365,11180,6939,242743,41601
77373,"$200,000 or more",335,1520,2005,2936,108066,27163
,,,,,,,
77375,,17682,26196,44904,19882,729162,125854
77375,"$1 under $25,000",6008,1114,2063,579,15193,1279
77375,"$25,000 under $50,000",4152,3499,6562,1946,77091,7582
77375,"$50,000 under $75,000",2951,4899,9128,3065,114078,13632
77375,"$75,000 under $100,000",1869,4425,8014,2885,113180,14760
77375,"$100,000 under $200,000",2228,8171,14182,6369,223942,38088
77375,"$200,000 or more",474,4088,4955,5038,185678,50513
,,,,,,,
77377,,13960,34513,48665,27511,962019,186830
77377,"$1 under $25,000",3975,994,1254,462,10281,892
77377,"$25,000 under $50,000",2450,2455,3472,1299,46992,4830
77377,"$50,000 under $75,000",1725,3619,5573,1995,68775,8717
77377,"$75,000 under $100,000",1560,5006,7325,2694,94773,12835
77377,"$100,000 under $200,000",3102,14020,20812,9590,331205,58380
77377,"$200,000 or more",1148,8419,10229,11471,409993,101176
,,,,,,,
77378,,6512,3062,6490,2812,165405,26912
77378,"$1 under $25,000",3143,243,504,145,6918,574
77378,"$25,000 under $50,000",1741,461,1121,556,27491,2523
77378,"$50,000 under $75,000",752,533,1186,515,29014,3414
77378,"$75,000 under $100,000",391,481,1053,454,23857,3140
77378,"$100,000 under $200,000",403,908,2035,850,41121,7015
77378,"$200,000 or more",82,436,591,292,37004,10246
,,,,,,,
77379,,32644,86291,115382,83138,2534029,524642
77379,"$1 under $25,000",9527,2628,3886,1080,24838,2135
77379,"$25,000 under $50,000",5456,5324,7992,3033,105913,10799
77379,"$50,000 under $75,000",3962,8018,12237,5282,156260,19351
77379,"$75,000 under $100,000",3405,9834,15274,6901,204899,27528
77379,"$100,000 under $200,000",6938,31312,44682,25459,738643,129169
77379,"$200,000 or more",3356,29175,31311,41383,1303476,335660
,,,,,,,
77380,,11800,27140,29499,31038,1380756,306331
77380,"$1 under $25,000",3781,879,1080,376,11758,1043
77380,"$25,000 under $50,000",2682,1454,2040,1049,55864,6055
77380,"$50,000 under $75,000",1743,1851,2652,1355,74501,10267
77380,"$75,000 under $100,000",996,2029,2943,1342,62990,9432
77380,"$100,000 under $200,000",1483,5722,6894,4604,159595,29181
77380,"$200,000 or more",1115,15205,13890,22312,1016048,250353
,,,,,,,
77381,,16139,66024,67244,57193,2351341,555610
77381,"$1 under $25,000",4393,1386,1660,566,10409,1088
77381,"$25,000 under $50,000",2047,2588,2989,1183,40777,4300
77381,"$50,000 under $75,000",1663,3578,4286,2076,67909,8968
77381,"$75,000 under $100,000",1384,4472,5345,2736,84387,11586
77381,"$100,000 under $200,000",3574,19342,22084,12258,391570,69514
77381,"$200,000 or more",3078,34658,30880,38374,1756289,460154
,,,,,,,
77382,,14333,82461,94574,75358,2347611,555943
77382,"$1 under $25,000",3213,1327,1313,319,7039,646
77382,"$25,000 under $50,000",1576,2488,3203,1000,32061,3416
77382,"$50,000 under $75,000",1320,3779,4766,1649,51678,6641
77382,"$75,000 under $100,000",1192,4798,6544,2214,70456,9518
77382,"$100,000 under $200,000",3626,23816,31331,11331,395585,70271
77382,"$200,000 or more",3406,46253,47417,58845,1790792,465451
,,,,,,,
77384,,6386,14512,20141,11884,481382,95622
77384,"$1 under $25,000",1733,561,655,290,5010,461
77384,"$25,000 under $50,000",1124,1086,1386,678,23603,2618
77384,"$50,000 under $75,000",898,1640,2091,1096,37377,5060
77384,"$75,000 under $100,000",713,1945,2945,1320,44074,6261
77384,"$100,000 under $200,000",1397,5893,8672,4588,150223,26582
77384,"$200,000 or more",521,3387,4392,3912,221095,54640
,,,,,,,
77385,,8745,14306,23345,10659,399286,67015
77385,"$1 under $25,000",2797,489,796,263,7327,625
77385,"$25,000 under $50,000",1878,1513,2630,876,34042,3388
77385,"$50,000 under $75,000",1261,2213,3624,1351,49888,5971
77385,"$75,000 under $100,000",1028,2705,4466,1663,62181,8127
77385,"$100,000 under $200,000",1473,5615,9271,4459,152725,26477
77385,"$200,000 or more",308,1771,2558,2047,93123,22427
,,,,,,,
77386,,18375,44420,72481,28506,1059068,196500
77386,"$1 under $25,000",5051,1448,2211,528,13524,1122
77386,"$25,000 under $50,000",3587,3679,6584,1984,69258,6936
77386,"$50,000 under $75,000",2755,5744,9732,3226,107561,13075
77386,"$75,000 under $100,000",2211,6767,11074,3663,132002,17454
77386,"$100,000 under $200,000",3642,17320,28499,10496,372119,63981
77386,"$200,000 or more",1129,9462,14381,8609,364604,93932
,,,,,,,
77388,,19225,31748,51093,28712,962511,167741
77388,"$1 under $25,000",5912,1382,2422,649,16090,1352
77388,"$25,000 under $50,000",3830,3541,6065,1936,73332,7290
77388,"$50,000 under $75,000",3008,5413,9473,3677,119325,14763
77388,"$75,000 under $100,000",2206,5192,9058,4127,133272,17764
77388,"$100,000 under $200,000",3423,11516,18436,11484,356561,61846
77388,"$200,000 or more",846,4704,5639,6839,263931,64726
,,,,,,,
77389,,10727,36758,46928,22402,896944,187701
77389,"$1 under $25,000",3135,728,1024,269,8414,743
77389,"$25,000 under $50,000",1735,1709,2364,883,31748,3191
77389,"$50,000 under $75,000",1203,2678,3859,1234,46207,5590
77389,"$75,000 under $100,000",1037,3501,4927,1757,61768,8184
77389,"$100,000 under $200,000",2308,13252,18385,7031,245607,43148
77389,"$200,000 or more",1309,14890,16369,11228,503200,126845
,,,,,,,
77396,,18153,24070,37522,20125,664614,116468
77396,"$1 under $25,000",7098,865,1881,606,16877,1250
77396,"$25,000 under $50,000",5110,3276,5801,3067,88062,7756
77396,"$50,000 under $75,000",2399,3420,5930,3248,92715,11091
77396,"$75,000 under $100,000",1345,3150,5452,3062,80218,10889
77396,"$100,000 under $200,000",1627,7667,11699,5712,165784,29085
77396,"$200,000 or more",574,5692,6759,4430,220958,56397
,,,,,,,
77401,,8001,54114,58996,49931,1745366,468442
77401,"$1 under $25,000",1958,719,544,160,5343,527
77401,"$25,000 under $50,000",869,1301,1317,495,18731,2095
77401,"$50,000 under $75,000",684,1935,1618,826,28882,3999
77401,"$75,000 under $100,000",477,1861,2204,783,29413,4535
77401,"$100,000 under $200,000",1318,9514,10478,4898,144855,26562
77401,"$200,000 or more",2695,38784,42835,42769,1518142,430724
,,,,,,,
77406,,15563,43722,65354,33278,1214390,247077
77406,"$1 under $25,000",4211,1158,1604,426,11154,946
77406,"$25,000 under $50,000",2504,2872,4466,1424,48801,5016
77406,"$50,000 under $75,000",1943,4606,7392,2568,76930,9661
77406,"$75,000 under $100,000",1725,5453,9002,3139,103846,13778
77406,"$100,000 under $200,000",3617,16894,26767,10617,384029,67257
77406,"$200,000 or more",1563,12739,16123,15104,589630,150419
,,,,,,,
77407,,14349,31179,54416,19695,628789,101505
77407,"$1 under $25,000",4050,1370,2442,454,10365,745
77407,"$25,000 under $50,000",3275,4578,8398,2139,59899,5440
77407,"$50,000 under $75,000",2394,6082,11012,3342,89981,10447
77407,"$75,000 under $100,000",1862,6044,10786,3644,109332,14248
77407,"$100,000 under $200,000",2409,10600,18149,6813,242927,41507
77407,"$200,000 or more",359,2505,3629,3303,116285,29118
,,,,,,,
77414,,8740,4197,5778,5846,275413,43307
77414,"$1 under $25,000",3911,270,289,288,7981,674
77414,"$25,000 under $50,000",1916,441,624,660,34333,3316
77414,"$50,000 under $75,000",1073,536,920,779,42316,5098
77414,"$75,000 under $100,000",714,700,1118,902,45007,6243
77414,"$100,000 under $200,000",977,1624,2242,2284,104120,18445
77414,"$200,000 or more",149,626,585,933,41656,9531
,,,,,,,
77417,,863,296,591,352,18387,2348
77417,"$1 under $25,000",366,0,0,0,692,58
77417,"$25,000 under $50,000",275,101,203,129,4860,472
77417,"$50,000 under $75,000",116,97,155,68,4444,498
77417,"$75,000 under $100,000",56,0,0,0,3459,464
77417,"$100,000 under $200,000",50,98,233,155,4932,856
77417,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77418,,4316,5048,8037,6056,221122,44808
77418,"$1 under $25,000",1760,288,387,156,3827,327
77418,"$25,000 under $50,000",931,497,872,504,17330,1750
77418,"$50,000 under $75,000",533,643,1120,426,21306,2598
77418,"$75,000 under $100,000",395,665,1221,596,24242,3173
77418,"$100,000 under $200,000",501,1605,2903,1492,52633,8939
77418,"$200,000 or more",196,1350,1534,2882,101784,28021
,,,,,,,
77420,,1020,339,611,528,34433,5361
77420,"$1 under $25,000",406,0,0,0,841,79
77420,"$25,000 under $50,000",260,70,225,205,4588,446
77420,"$50,000 under $75,000",149,71,0,0,5998,720
77420,"$75,000 under $100,000",96,45,146,83,6215,886
77420,"$100,000 under $200,000",109,153,240,240,16791,3230
77420,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
77422,,5523,2235,4643,3735,195566,31190
77422,"$1 under $25,000",2074,139,269,166,4847,437
77422,"$25,000 under $50,000",1299,238,567,450,23675,2372
77422,"$50,000 under $75,000",776,358,789,614,30747,3812
77422,"$75,000 under $100,000",573,356,882,550,36584,5120
77422,"$100,000 under $200,000",724,866,1801,1445,75093,13040
77422,"$200,000 or more",77,278,335,510,24620,6409
,,,,,,,
77423,,3863,2984,4749,2576,101867,15657
77423,"$1 under $25,000",1818,157,203,111,3733,309
77423,"$25,000 under $50,000",1013,468,877,277,16173,1460
77423,"$50,000 under $75,000",428,498,736,382,16206,1890
77423,"$75,000 under $100,000",257,575,939,435,15582,2092
77423,"$100,000 under $200,000",281,882,1370,666,28626,4896
77423,"$200,000 or more",66,404,624,705,21547,5010
,,,,,,,
77426,,961,1130,1922,1451,49097,9448
77426,"$1 under $25,000",409,72,0,64,977,79
77426,"$25,000 under $50,000",197,90,261,157,3696,384
77426,"$50,000 under $75,000",99,115,173,149,3826,429
77426,"$75,000 under $100,000",93,167,343,221,5717,765
77426,"$100,000 under $200,000",106,272,557,312,11027,1821
77426,"$200,000 or more",57,414,588,548,23854,5970
,,,,,,,
77429,,32330,77577,117583,64100,2493836,521345
77429,"$1 under $25,000",8995,2082,3436,825,23831,2049
77429,"$25,000 under $50,000",5637,5903,9594,2880,110288,11153
77429,"$50,000 under $75,000",4423,8608,14841,4734,173455,21020
77429,"$75,000 under $100,000",3483,9054,15898,5799,210940,27908
77429,"$100,000 under $200,000",6708,27528,44651,19282,711528,124062
77429,"$200,000 or more",3084,24402,29163,30580,1263794,335153
,,,,,,,
77430,,972,827,1546,1161,42998,7165
77430,"$1 under $25,000",350,109,152,98,896,81
77430,"$25,000 under $50,000",183,0,0,0,3440,355
77430,"$50,000 under $75,000",142,114,243,74,5622,688
77430,"$75,000 under $100,000",109,119,236,129,6853,930
77430,"$100,000 under $200,000",160,362,915,463,16261,2774
77430,"$200,000 or more",28,123,0,397,9926,2337
,,,,,,,
77433,,24724,62054,100759,41944,1572703,295123
77433,"$1 under $25,000",6967,1731,3012,669,17087,1351
77433,"$25,000 under $50,000",4909,4996,9155,2522,88928,8086
77433,"$50,000 under $75,000",3382,7122,12214,3790,128267,14785
77433,"$75,000 under $100,000",2666,8318,14838,4680,157501,20088
77433,"$100,000 under $200,000",5038,25327,40830,14659,528070,91615
77433,"$200,000 or more",1762,14560,20710,15624,652850,159198
